CustomerID,num_purchases,total_spending,customer_segment,avg_price_per_item
16952,3,27.70,"Low Spender",9.23
16954,4,176.70,"Medium Spender",44.18
16955,1,12.60,"Low Spender",12.60
16958,1,9.29,"Low Spender",9.29
16960,5,101.19,"Medium Spender",20.24
16961,1,38.00,"Low Spender",38.00
16962,1,24.90,"Low Spender",24.90
16972,2,51.95,"Low Spender",25.98
16975,2,101.79,"Medium Spender",50.90
16977,2,43.95,"Low Spender",21.98
16978,1,6.75,"Low Spender",6.75
16979,3,58.16,"Low Spender",19.39
16980,1,42.90,"Low Spender",42.90
16983,4,180.74,"Medium Spender",45.19
16984,7,548.45,"High Spender",78.35
16985,5,513.80,"High Spender",102.76
16986,5,152.65,"Medium Spender",30.53
16987,3,91.38,"Low Spender",30.46
16988,1,41.70,"Low Spender",41.70
16991,1,87.93,"Low Spender",87.93
16992,3,181.30,"Medium Spender",60.43
16993,2,257.10,"Medium Spender",128.55
17000,1,21.00,"Low Spender",21.00
17001,6,193.08,"Medium Spender",32.18
17002,4,130.86,"Medium Spender",32.72
17003,3,81.70,"Low Spender",27.23
17004,2,209.23,"Medium Spender",104.62
17006,4,77.48,"Low Spender",19.37
17007,1,22.50,"Low Spender",22.50
17008,1,81.36,"Low Spender",81.36
17012,1,3.55,"Low Spender",3.55
17016,1,69.60,"Low Spender",69.60
17017,8,491.42,"Medium Spender",61.43
17018,2,186.50,"Medium Spender",93.25
17019,8,224.38,"Medium Spender",28.05
17020,2,111.36,"Medium Spender",55.68
17021,1,46.80,"Low Spender",46.80
17022,1,11.90,"Low Spender",11.90
17023,2,43.80,"Low Spender",21.90
17025,1,15.00,"Low Spender",15.00
17027,2,36.22,"Low Spender",18.11
17028,3,163.40,"Medium Spender",54.47
17029,1,17.70,"Low Spender",17.70
17031,1,165.00,"Medium Spender",165.00
17032,3,127.05,"Medium Spender",42.35
17033,1,15.90,"Low Spender",15.90
17034,2,107.00,"Medium Spender",53.50
17036,1,5.10,"Low Spender",5.10
17038,1,107.16,"Medium Spender",107.16
17039,1,44.04,"Low Spender",44.04
17041,2,27.50,"Low Spender",13.75
17043,2,59.00,"Low Spender",29.50
17044,7,1115.28,"High Spender",159.33
17045,2,33.50,"Low Spender",16.75
17046,3,96.56,"Low Spender",32.19
17047,2,88.90,"Low Spender",44.45
17048,3,103.20,"Medium Spender",34.40
17049,8,383.27,"Medium Spender",47.91
17050,3,111.25,"Medium Spender",37.08
17051,3,25.90,"Low Spender",8.63
17057,1,33.30,"Low Spender",33.30
17059,5,176.97,"Medium Spender",35.39
17062,3,75.02,"Low Spender",25.01
17063,6,245.70,"Medium Spender",40.95
17065,1,9.90,"Low Spender",9.90
17066,1,29.54,"Low Spender",29.54
17067,1,30.00,"Low Spender",30.00
17068,26,391.98,"Medium Spender",15.08
17069,5,206.10,"Medium Spender",41.22
17070,1,8.99,"Low Spender",8.99
17071,3,62.60,"Low Spender",20.87
17072,1,9.90,"Low Spender",9.90
17074,1,89.25,"Low Spender",89.25
17075,5,132.40,"Medium Spender",26.48
17076,1,31.42,"Low Spender",31.42
17080,3,128.16,"Medium Spender",42.72
17081,3,42.49,"Low Spender",14.16
17082,4,168.30,"Medium Spender",42.08
17083,3,99.00,"Low Spender",33.00
17084,1,132.45,"Medium Spender",132.45
17085,20,463.17,"Medium Spender",23.16
17087,1,12.75,"Low Spender",12.75
17090,2,99.45,"Low Spender",49.73
17091,11,361.48,"Medium Spender",32.86
17092,5,294.52,"Medium Spender",58.90
17094,1,30.00,"Low Spender",30.00
17095,2,53.90,"Low Spender",26.95
17096,4,200.60,"Medium Spender",50.15
17097,2,37.64,"Low Spender",18.82
17098,1,29.96,"Low Spender",29.96
17099,1,29.55,"Low Spender",29.55
17101,2,35.16,"Low Spender",17.58
17103,1,32.16,"Low Spender",32.16
17104,1,26.10,"Low Spender",26.10
17106,1,26.50,"Low Spender",26.50
17107,4,199.15,"Medium Spender",49.79
17109,1,13.00,"Low Spender",13.00
17110,2,53.10,"Low Spender",26.55
17112,1,24.15,"Low Spender",24.15
17113,5,258.40,"Medium Spender",51.68
17115,3,134.19,"Medium Spender",44.73
17116,1,8.30,"Low Spender",8.30
17121,1,25.20,"Low Spender",25.20
17122,2,76.00,"Low Spender",38.00
17123,1,27.00,"Low Spender",27.00
17126,4,82.30,"Low Spender",20.58
17127,2,172.05,"Medium Spender",86.03
17132,2,111.59,"Medium Spender",55.80
17133,4,1008.73,"High Spender",252.18
17134,1,31.10,"Low Spender",31.10
17135,3,32.10,"Low Spender",10.70
17137,4,53.67,"Low Spender",13.42
17138,5,210.03,"Medium Spender",42.01
17139,7,404.20,"Medium Spender",57.74
17141,4,56.82,"Low Spender",14.21
17142,3,73.80,"Low Spender",24.60
17143,1,61.00,"Low Spender",61.00
17145,4,290.89,"Medium Spender",72.72
17146,8,641.31,"High Spender",80.16
17147,3,176.34,"Medium Spender",58.78
17149,1,23.85,"Low Spender",23.85
17150,4,124.15,"Medium Spender",31.04
17155,4,89.30,"Low Spender",22.33
17156,1,40.50,"Low Spender",40.50
17157,9,218.60,"Medium Spender",24.29
17158,2,35.85,"Low Spender",17.93
17159,1,52.54,"Low Spender",52.54
17160,11,537.78,"High Spender",48.89
17161,1,17.40,"Low Spender",17.40
17165,3,76.40,"Low Spender",25.47
17167,3,71.86,"Low Spender",23.95
17168,1,22.80,"Low Spender",22.80
17169,1,32.55,"Low Spender",32.55
17172,1,31.20,"Low Spender",31.20
17176,1,81.60,"Low Spender",81.60
17177,1,2.95,"Low Spender",2.95
17178,1,50.15,"Low Spender",50.15
17179,3,88.30,"Low Spender",29.43
17180,7,156.94,"Medium Spender",22.42
17181,1,5.04,"Low Spender",5.04
17184,1,17.00,"Low Spender",17.00
17185,2,17.00,"Low Spender",8.50
17187,1,4.20,"Low Spender",4.20
17188,3,81.68,"Low Spender",27.23
17189,1,7.99,"Low Spender",7.99
17190,4,81.27,"Low Spender",20.32
17191,11,267.65,"Medium Spender",24.33
17192,1,9.70,"Low Spender",9.70
17193,1,107.40,"Medium Spender",107.40
17194,1,74.00,"Low Spender",74.00
17195,1,30.90,"Low Spender",30.90
17196,1,66.50,"Low Spender",66.50
17198,2,5.05,"Low Spender",2.53
17199,1,9.00,"Low Spender",9.00
17201,3,119.31,"Medium Spender",39.77
17203,3,159.95,"Medium Spender",53.32
17204,4,216.20,"Medium Spender",54.05
17205,1,20.16,"Low Spender",20.16
17207,1,43.75,"Low Spender",43.75
17208,1,13.45,"Low Spender",13.45
17209,2,31.35,"Low Spender",15.68
17210,1,13.40,"Low Spender",13.40
17211,6,168.60,"Medium Spender",28.10
17212,2,70.56,"Low Spender",35.28
17213,4,128.85,"Medium Spender",32.21
17215,1,6.30,"Low Spender",6.30
17217,1,4.20,"Low Spender",4.20
17218,7,128.15,"Medium Spender",18.31
17219,1,7.86,"Low Spender",7.86
17220,6,86.64,"Low Spender",14.44
17221,1,26.40,"Low Spender",26.40
17222,5,156.59,"Medium Spender",31.32
17223,2,119.20,"Medium Spender",59.60
17224,1,52.11,"Low Spender",52.11
17226,1,54.80,"Low Spender",54.80
17227,5,49.97,"Low Spender",9.99
17228,5,94.20,"Low Spender",18.84
17230,7,717.61,"High Spender",102.52
17231,12,237.45,"Medium Spender",19.79
17233,2,78.70,"Low Spender",39.35
17235,3,87.50,"Low Spender",29.17
17236,2,66.65,"Low Spender",33.33
17237,2,38.55,"Low Spender",19.28
17238,15,276.35,"Medium Spender",18.42
17239,1,6.60,"Low Spender",6.60
17241,9,150.95,"Medium Spender",16.77
17242,2,168.90,"Medium Spender",84.45
17243,32,962.34,"High Spender",30.07
17244,2,55.00,"Low Spender",27.50
17248,1,1.25,"Low Spender",1.25
17249,1,6.25,"Low Spender",6.25
17251,2,35.10,"Low Spender",17.55
17254,1,2.80,"Low Spender",2.80
17255,2,35.76,"Low Spender",17.88
17256,1,13.05,"Low Spender",13.05
17257,1,1.45,"Low Spender",1.45
17258,2,42.30,"Low Spender",21.15
17259,5,96.60,"Low Spender",19.32
17264,1,8.16,"Low Spender",8.16
17266,2,26.14,"Low Spender",13.07
17268,1,25.50,"Low Spender",25.50
17269,1,45.59,"Low Spender",45.59
17270,2,224.85,"Medium Spender",112.43
17271,1,11.93,"Low Spender",11.93
17274,1,68.30,"Low Spender",68.30
17275,1,0.65,"Low Spender",0.65
17276,1,164.44,"Medium Spender",164.44
17280,1,19.80,"Low Spender",19.80
17282,2,45.85,"Low Spender",22.93
17284,1,140.10,"Medium Spender",140.10
17285,2,23.15,"Low Spender",11.58
17286,1,8.64,"Low Spender",8.64
17287,9,215.33,"Medium Spender",23.93
17288,4,80.99,"Low Spender",20.25
17289,6,99.77,"Low Spender",16.63
17290,3,31.30,"Low Spender",10.43
17292,1,25.50,"Low Spender",25.50
17293,6,206.57,"Medium Spender",34.43
17294,1,15.00,"Low Spender",15.00
17296,1,19.00,"Low Spender",19.00
17298,2,105.43,"Medium Spender",52.72
17299,2,11.40,"Low Spender",5.70
17301,1,5.45,"Low Spender",5.45
17307,3,395.34,"Medium Spender",131.78
17309,1,7.49,"Low Spender",7.49
17311,3,247.05,"Medium Spender",82.35
17314,5,115.70,"Medium Spender",23.14
17315,5,275.24,"Medium Spender",55.05
17316,1,1.65,"Low Spender",1.65
17320,3,140.55,"Medium Spender",46.85
17321,3,44.85,"Low Spender",14.95
17322,4,99.59,"Low Spender",24.90
17323,4,55.16,"Low Spender",13.79
17324,3,35.52,"Low Spender",11.84
17325,1,27.90,"Low Spender",27.90
17326,2,27.74,"Low Spender",13.87
17327,1,6.30,"Low Spender",6.30
17329,3,36.57,"Low Spender",12.19
17332,4,52.53,"Low Spender",13.13
17335,1,3.75,"Low Spender",3.75
17338,9,363.98,"Medium Spender",40.44
17339,1,59.00,"Low Spender",59.00
17340,6,344.19,"Medium Spender",57.37
17341,2,106.20,"Medium Spender",53.10
17342,1,12.60,"Low Spender",12.60
17343,4,100.43,"Medium Spender",25.11
17344,1,21.65,"Low Spender",21.65
17345,4,56.90,"Low Spender",14.23
17346,11,226.19,"Medium Spender",20.56
17348,4,133.77,"Medium Spender",33.44
17349,3,132.11,"Medium Spender",44.04
17350,3,132.20,"Medium Spender",44.07
17354,3,418.12,"Medium Spender",139.37
17355,1,6.25,"Low Spender",6.25
17356,3,47.31,"Low Spender",15.77
17358,3,37.05,"Low Spender",12.35
17359,1,11.85,"Low Spender",11.85
17360,3,33.94,"Low Spender",11.31
17361,2,49.20,"Low Spender",24.60
17362,4,50.72,"Low Spender",12.68
17363,2,36.90,"Low Spender",18.45
17364,11,443.78,"Medium Spender",40.34
17365,6,261.17,"Medium Spender",43.53
17366,2,57.45,"Low Spender",28.73
17368,5,78.30,"Low Spender",15.66
17369,1,979.20,"High Spender",979.20
17371,2,11.92,"Low Spender",5.96
17372,15,160.69,"Medium Spender",10.71
17374,1,15.90,"Low Spender",15.90
17375,1,8.50,"Low Spender",8.50
17376,1,38.30,"Low Spender",38.30
17377,40,919.73,"High Spender",22.99
17381,4,980.56,"High Spender",245.14
17382,1,238.68,"Medium Spender",238.68
17386,1,32.85,"Low Spender",32.85
17388,3,294.00,"Medium Spender",98.00
17389,11,1965.64,"High Spender",178.69
17392,1,12.75,"Low Spender",12.75
17393,2,30.75,"Low Spender",15.38
17396,2,157.50,"Medium Spender",78.75
17397,1,51.00,"Low Spender",51.00
17400,3,194.92,"Medium Spender",64.97
17402,4,23.50,"Low Spender",5.88
17403,1,1.65,"Low Spender",1.65
17404,6,1206.96,"High Spender",201.16
17406,5,117.25,"Medium Spender",23.45
17407,1,43.80,"Low Spender",43.80
17409,5,212.46,"Medium Spender",42.49
17411,1,68.04,"Low Spender",68.04
17412,7,140.60,"Medium Spender",20.09
17414,1,7.20,"Low Spender",7.20
17416,8,748.60,"High Spender",93.58
17417,1,5.00,"Low Spender",5.00
17418,1,20.40,"Low Spender",20.40
17419,6,324.17,"Medium Spender",54.03
17420,1,33.00,"Low Spender",33.00
17421,2,26.70,"Low Spender",13.35
17422,2,64.28,"Low Spender",32.14
17426,5,248.92,"Medium Spender",49.78
17428,9,1541.53,"High Spender",171.28
17429,2,22.04,"Low Spender",11.02
17430,3,65.36,"Low Spender",21.79
17432,6,90.30,"Low Spender",15.05
17433,1,45.15,"Low Spender",45.15
17436,2,117.06,"Medium Spender",58.53
17437,1,42.69,"Low Spender",42.69
17438,3,77.25,"Low Spender",25.75
17441,1,22.70,"Low Spender",22.70
17442,4,107.85,"Medium Spender",26.96
17448,39,1215.33,"High Spender",31.16
17449,6,199.71,"Medium Spender",33.29
17450,4,4958.24,"High Spender",1239.56
17454,5,72.55,"Low Spender",14.51
17456,1,10.20,"Low Spender",10.20
17457,1,19.80,"Low Spender",19.80
17458,1,7.23,"Low Spender",7.23
17460,3,24.68,"Low Spender",8.23
17463,2,35.30,"Low Spender",17.65
17464,2,50.70,"Low Spender",25.35
17465,6,161.87,"Medium Spender",26.98
17469,4,227.95,"Medium Spender",56.99
17470,3,71.88,"Low Spender",23.96
17471,1,32.70,"Low Spender",32.70
17472,1,17.39,"Low Spender",17.39
17473,2,55.80,"Low Spender",27.90
17476,1,10.20,"Low Spender",10.20
17477,2,54.05,"Low Spender",27.03
17478,2,64.74,"Low Spender",32.37
17480,1,37.20,"Low Spender",37.20
17483,1,17.70,"Low Spender",17.70
17484,1,13.92,"Low Spender",13.92
17488,1,35.55,"Low Spender",35.55
17490,2,89.50,"Low Spender",44.75
17491,3,81.90,"Low Spender",27.30
17492,1,33.60,"Low Spender",33.60
17496,3,185.70,"Medium Spender",61.90
17497,1,16.95,"Low Spender",16.95
17504,7,301.60,"Medium Spender",43.09
17505,1,49.73,"Low Spender",49.73
17508,6,172.83,"Medium Spender",28.81
17510,1,13.52,"Low Spender",13.52
17511,24,7331.06,"High Spender",305.46
17512,5,355.32,"Medium Spender",71.06
17514,1,9.00,"Low Spender",9.00
17515,3,89.02,"Low Spender",29.67
17516,1,30.89,"Low Spender",30.89
17518,1,16.05,"Low Spender",16.05
17519,8,183.60,"Medium Spender",22.95
17521,1,55.80,"Low Spender",55.80
17524,1,6.60,"Low Spender",6.60
17525,1,31.80,"Low Spender",31.80
17526,4,203.20,"Medium Spender",50.80
17529,2,142.02,"Medium Spender",71.01
17530,3,66.51,"Low Spender",22.17
17531,1,19.50,"Low Spender",19.50
17534,2,76.20,"Low Spender",38.10
17536,1,17.70,"Low Spender",17.70
17539,2,96.45,"Low Spender",48.23
17540,3,123.75,"Medium Spender",41.25
17541,1,3.10,"Low Spender",3.10
17542,2,23.94,"Low Spender",11.97
17543,1,1.25,"Low Spender",1.25
17544,3,128.50,"Medium Spender",42.83
17545,2,34.09,"Low Spender",17.05
17548,2,78.90,"Low Spender",39.45
17550,5,259.50,"Medium Spender",51.90
17552,4,148.35,"Medium Spender",37.09
17555,3,42.07,"Low Spender",14.02
17558,1,69.65,"Low Spender",69.65
17559,1,10.08,"Low Spender",10.08
17560,2,116.95,"Medium Spender",58.48
17561,3,52.67,"Low Spender",17.56
17563,1,19.30,"Low Spender",19.30
17567,2,89.70,"Low Spender",44.85
17568,1,18.86,"Low Spender",18.86
17571,1,10.00,"Low Spender",10.00
17572,1,17.70,"Low Spender",17.70
17575,1,84.30,"Low Spender",84.30
17576,19,464.61,"Medium Spender",24.45
17578,3,69.08,"Low Spender",23.03
17579,1,20.00,"Low Spender",20.00
17580,2,36.50,"Low Spender",18.25
17581,15,615.06,"High Spender",41.00
17582,3,37.40,"Low Spender",12.47
17584,3,132.16,"Medium Spender",44.05
17585,3,81.32,"Low Spender",27.11
17587,1,10.10,"Low Spender",10.10
17588,2,30.90,"Low Spender",15.45
17589,12,708.18,"High Spender",59.02
17591,2,40.30,"Low Spender",20.15
17592,1,36.75,"Low Spender",36.75
17593,6,444.70,"Medium Spender",74.12
17594,2,81.00,"Low Spender",40.50
17596,5,195.43,"Medium Spender",39.09
17597,1,39.60,"Low Spender",39.60
17601,1,10.85,"Low Spender",10.85
17602,7,206.23,"Medium Spender",29.46
17603,2,48.60,"Low Spender",24.30
17604,3,33.75,"Low Spender",11.25
17606,1,17.70,"Low Spender",17.70
17607,1,36.80,"Low Spender",36.80
17608,2,35.30,"Low Spender",17.65
17609,3,82.89,"Low Spender",27.63
17610,3,50.79,"Low Spender",16.93
17611,12,328.22,"Medium Spender",27.35
17612,6,187.93,"Medium Spender",31.32
17615,1,10.15,"Low Spender",10.15
17618,7,209.75,"Medium Spender",29.96
17621,2,146.00,"Medium Spender",73.00
17622,1,34.80,"Low Spender",34.80
17623,4,63.80,"Low Spender",15.95
17624,2,48.70,"Low Spender",24.35
17625,4,280.63,"Medium Spender",70.16
17626,1,15.80,"Low Spender",15.80
17629,2,38.25,"Low Spender",19.13
17631,2,40.20,"Low Spender",20.10
17633,2,103.50,"Medium Spender",51.75
17635,2,70.20,"Low Spender",35.10
17639,3,28.74,"Low Spender",9.58
17640,1,17.70,"Low Spender",17.70
17642,2,53.28,"Low Spender",26.64
17643,2,56.10,"Low Spender",28.05
17644,5,187.78,"Medium Spender",37.56
17646,7,253.05,"Medium Spender",36.15
17648,1,38.28,"Low Spender",38.28
17649,1,39.75,"Low Spender",39.75
17651,3,38.70,"Low Spender",12.90
17655,1,32.90,"Low Spender",32.90
17659,1,35.40,"Low Spender",35.40
17660,1,4.00,"Low Spender",4.00
17662,1,13.50,"Low Spender",13.50
17663,7,253.80,"Medium Spender",36.26
17664,2,60.15,"Low Spender",30.08
17665,1,38.40,"Low Spender",38.40
17666,2,166.80,"Medium Spender",83.40
17667,2,52.80,"Low Spender",26.40
17669,3,130.30,"Medium Spender",43.43
17671,2,60.00,"Low Spender",30.00
17672,3,126.12,"Medium Spender",42.04
17673,5,119.80,"Medium Spender",23.96
17675,15,1088.95,"High Spender",72.60
17676,2,69.10,"Low Spender",34.55
17677,14,1603.75,"High Spender",114.55
17678,1,19.80,"Low Spender",19.80
17679,3,155.10,"Medium Spender",51.70
17681,1,90.00,"Low Spender",90.00
17682,3,21.70,"Low Spender",7.23
17683,1,22.80,"Low Spender",22.80
17685,3,307.50,"Medium Spender",102.50
17686,2,229.95,"Medium Spender",114.98
17687,1,59.70,"Low Spender",59.70
17688,1,14.85,"Low Spender",14.85
17689,1,66.00,"Low Spender",66.00
17690,4,139.67,"Medium Spender",34.92
17691,2,44.25,"Low Spender",22.13
17692,4,125.70,"Medium Spender",31.43
17694,2,62.59,"Low Spender",31.30
17695,1,15.00,"Low Spender",15.00
17696,11,411.54,"Medium Spender",37.41
17699,1,20.40,"Low Spender",20.40
17700,6,179.12,"Medium Spender",29.85
17702,2,72.35,"Low Spender",36.18
17703,1,34.20,"Low Spender",34.20
17705,1,16.50,"Low Spender",16.50
17706,13,783.20,"High Spender",60.25
17707,1,17.70,"Low Spender",17.70
17708,2,31.50,"Low Spender",15.75
17709,1,15.00,"Low Spender",15.00
17710,1,49.80,"Low Spender",49.80
17713,3,49.60,"Low Spender",16.53
17714,2,70.65,"Low Spender",35.33
17716,10,928.50,"High Spender",92.85
17717,1,95.80,"Low Spender",95.80
17718,1,24.90,"Low Spender",24.90
17720,3,71.40,"Low Spender",23.80
17722,2,79.50,"Low Spender",39.75
17726,1,40.20,"Low Spender",40.20
17728,2,104.46,"Medium Spender",52.23
17729,1,16.95,"Low Spender",16.95
17730,5,183.00,"Medium Spender",36.60
17731,1,13.52,"Low Spender",13.52
17732,7,223.32,"Medium Spender",31.90
17734,2,27.00,"Low Spender",13.50
17735,6,285.06,"Medium Spender",47.51
17738,6,141.50,"Medium Spender",23.58
17739,6,382.04,"Medium Spender",63.67
17740,1,25.20,"Low Spender",25.20
17742,5,92.07,"Low Spender",18.41
17743,1,88.50,"Low Spender",88.50
17744,1,45.00,"Low Spender",45.00
17745,1,13.05,"Low Spender",13.05
17746,2,66.00,"Low Spender",33.00
17751,1,44.45,"Low Spender",44.45
17753,2,37.25,"Low Spender",18.63
17754,5,128.79,"Medium Spender",25.76
17756,3,93.31,"Low Spender",31.10
17757,19,268.83,"Medium Spender",14.15
17758,3,174.37,"Medium Spender",58.12
17759,2,121.25,"Medium Spender",60.63
17760,3,18.60,"Low Spender",6.20
17763,3,22.70,"Low Spender",7.57
17764,3,97.05,"Low Spender",32.35
17765,1,12.60,"Low Spender",12.60
17766,1,43.50,"Low Spender",43.50
17767,1,4.35,"Low Spender",4.35
17768,1,76.32,"Low Spender",76.32
17769,7,297.53,"Medium Spender",42.50
17772,1,4.60,"Low Spender",4.60
17773,2,29.25,"Low Spender",14.63
17774,5,265.89,"Medium Spender",53.18
17776,2,41.70,"Low Spender",20.85
17780,2,8.85,"Low Spender",4.43
17783,1,3.80,"Low Spender",3.80
17784,1,7.65,"Low Spender",7.65
17785,2,47.24,"Low Spender",23.62
17787,1,58.05,"Low Spender",58.05
17789,1,17.00,"Low Spender",17.00
17790,2,6.65,"Low Spender",3.33
17792,2,76.17,"Low Spender",38.09
17794,1,13.50,"Low Spender",13.50
17796,4,29.95,"Low Spender",7.49
17797,5,53.89,"Low Spender",10.78
17798,1,5.60,"Low Spender",5.60
17799,9,327.21,"Medium Spender",36.36
17801,3,46.55,"Low Spender",15.52
17802,7,234.15,"Medium Spender",33.45
17803,1,3.30,"Low Spender",3.30
17804,3,37.10,"Low Spender",12.37
17807,3,54.16,"Low Spender",18.05
17808,1,4.20,"Low Spender",4.20
17809,5,612.40,"High Spender",122.48
17810,1,45.65,"Low Spender",45.65
17811,7,85.05,"Low Spender",12.15
17812,2,40.30,"Low Spender",20.15
17814,2,65.12,"Low Spender",32.56
17815,1,69.60,"Low Spender",69.60
17816,2,1.72,"Low Spender",0.86
17817,3,24.85,"Low Spender",8.28
17818,1,11.00,"Low Spender",11.00
17819,3,432.04,"Medium Spender",144.01
17820,1,13.80,"Low Spender",13.80
17822,5,159.54,"Medium Spender",31.91
17823,2,26.84,"Low Spender",13.42
17825,1,8.40,"Low Spender",8.40
17826,1,17.85,"Low Spender",17.85
17827,1,15.20,"Low Spender",15.20
17829,3,318.88,"Medium Spender",106.29
17833,1,26.30,"Low Spender",26.30
17834,2,34.75,"Low Spender",17.38
17838,8,463.72,"Medium Spender",57.97
17840,1,2.55,"Low Spender",2.55
17841,82,1890.07,"High Spender",23.05
17842,1,17.00,"Low Spender",17.00
17845,2,40.85,"Low Spender",20.43
17847,1,8.50,"Low Spender",8.50
17848,8,410.71,"Medium Spender",51.34
17849,1,29.90,"Low Spender",29.90
17850,101,3672.77,"High Spender",36.36
17851,6,118.30,"Medium Spender",19.72
17852,3,18.25,"Low Spender",6.08
17853,3,105.24,"Medium Spender",35.08
17854,2,61.80,"Low Spender",30.90
17857,1,766.70,"High Spender",766.70
17858,9,577.37,"High Spender",64.15
17860,4,53.80,"Low Spender",13.45
17861,8,228.26,"Medium Spender",28.53
17862,2,20.20,"Low Spender",10.10
17863,6,87.68,"Low Spender",14.61
17864,1,19.40,"Low Spender",19.40
17865,17,907.59,"High Spender",53.39
17867,3,19.75,"Low Spender",6.58
17868,1,13.45,"Low Spender",13.45
17869,3,14.95,"Low Spender",4.98
17871,4,139.97,"Medium Spender",34.99
17873,6,393.90,"Medium Spender",65.65
17876,1,530.00,"High Spender",530.00
17878,1,165.70,"Medium Spender",165.70
17880,1,13.50,"Low Spender",13.50
17882,2,56.80,"Low Spender",28.40
17883,1,28.00,"Low Spender",28.00
17884,14,177.03,"Medium Spender",12.65
17886,3,52.65,"Low Spender",17.55
17888,3,25.17,"Low Spender",8.39
17889,2,24.15,"Low Spender",12.08
17894,7,99.35,"Low Spender",14.19
17897,7,509.35,"High Spender",72.76
17898,1,29.25,"Low Spender",29.25
17905,7,249.94,"Medium Spender",35.71
17907,1,8.95,"Low Spender",8.95
17908,5,89.95,"Low Spender",17.99
17909,1,22.50,"Low Spender",22.50
17913,9,200.40,"Medium Spender",22.27
17915,1,7.60,"Low Spender",7.60
17916,1,1.25,"Low Spender",1.25
17918,1,10.20,"Low Spender",10.20
17919,1,103.68,"Medium Spender",103.68
17920,32,1586.68,"High Spender",49.58
17921,4,106.05,"Medium Spender",26.51
17922,1,10.50,"Low Spender",10.50
17926,2,36.80,"Low Spender",18.40
17927,1,39.60,"Low Spender",39.60
17930,4,457.96,"Medium Spender",114.49
17931,9,132.90,"Medium Spender",14.77
17933,1,15.85,"Low Spender",15.85
17935,1,37.30,"Low Spender",37.30
17938,1,6.65,"Low Spender",6.65
17940,3,4296.00,"High Spender",1432.00
17941,1,204.00,"Medium Spender",204.00
17944,1,16.44,"Low Spender",16.44
17945,1,0.85,"Low Spender",0.85
17949,5,2085.00,"High Spender",417.00
17950,5,76.05,"Low Spender",15.21
17952,4,40.35,"Low Spender",10.09
17953,1,10.95,"Low Spender",10.95
17954,5,62.17,"Low Spender",12.43
17961,14,100.74,"Medium Spender",7.20
17962,3,7.32,"Low Spender",2.44
17963,4,57.70,"Low Spender",14.43
17964,1,11.24,"Low Spender",11.24
17965,12,325.13,"Medium Spender",27.09
17966,3,112.20,"Medium Spender",37.40
17967,1,12.54,"Low Spender",12.54
17968,4,164.15,"Medium Spender",41.04
17969,11,131.25,"Medium Spender",11.93
17971,1,15.30,"Low Spender",15.30
17974,3,71.48,"Low Spender",23.83
17975,10,386.70,"Medium Spender",38.67
17976,1,17.99,"Low Spender",17.99
17977,1,149.35,"Medium Spender",149.35
17978,1,10.08,"Low Spender",10.08
17980,1,20.25,"Low Spender",20.25
17981,1,13.20,"Low Spender",13.20
17984,3,54.64,"Low Spender",18.21
17987,4,28.70,"Low Spender",7.18
17988,4,33.15,"Low Spender",8.29
17989,1,3.75,"Low Spender",3.75
17990,3,238.05,"Medium Spender",79.35
17991,1,6.20,"Low Spender",6.20
17992,1,19.88,"Low Spender",19.88
17993,1,6.45,"Low Spender",6.45
17994,7,123.40,"Medium Spender",17.63
17995,1,7.80,"Low Spender",7.80
17996,3,14.70,"Low Spender",4.90
17998,2,21.70,"Low Spender",10.85
17999,2,18.62,"Low Spender",9.31
18001,3,31.15,"Low Spender",10.38
18002,4,26.70,"Low Spender",6.68
18006,2,43.95,"Low Spender",21.98
18007,1,14.80,"Low Spender",14.80
18008,1,14.15,"Low Spender",14.15
18009,4,51.15,"Low Spender",12.79
18011,2,29.35,"Low Spender",14.68
18012,1,2.95,"Low Spender",2.95
18016,2,81.45,"Low Spender",40.73
18021,1,40.02,"Low Spender",40.02
18022,4,73.01,"Low Spender",18.25
18025,3,62.53,"Low Spender",20.84
18028,1,70.80,"Low Spender",70.80
18029,1,41.25,"Low Spender",41.25
18031,1,63.90,"Low Spender",63.90
18034,1,4.70,"Low Spender",4.70
18035,1,45.00,"Low Spender",45.00
18036,5,74.23,"Low Spender",14.85
18039,4,22.20,"Low Spender",5.55
18041,14,308.48,"Medium Spender",22.03
18043,1,27.15,"Low Spender",27.15
18044,2,20.94,"Low Spender",10.47
18046,1,10.50,"Low Spender",10.50
18047,1,15.35,"Low Spender",15.35
18048,1,17.75,"Low Spender",17.75
18049,2,27.24,"Low Spender",13.62
18050,1,12.50,"Low Spender",12.50
18051,2,233.28,"Medium Spender",116.64
18053,1,29.85,"Low Spender",29.85
18054,1,30.80,"Low Spender",30.80
18055,4,371.03,"Medium Spender",92.76
18056,1,17.70,"Low Spender",17.70
18057,2,60.00,"Low Spender",30.00
18058,1,15.00,"Low Spender",15.00
18060,2,75.48,"Low Spender",37.74
18061,9,787.59,"High Spender",87.51
18064,4,215.40,"Medium Spender",53.85
18065,8,265.38,"Medium Spender",33.17
18066,1,134.10,"Medium Spender",134.10
18069,5,102.84,"Medium Spender",20.57
18070,1,25.20,"Low Spender",25.20
18071,2,52.20,"Low Spender",26.10
18074,2,72.90,"Low Spender",36.45
18075,8,211.65,"Medium Spender",26.46
18077,5,80.90,"Low Spender",16.18
